book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
2746,84736,84736,3267280,85,446619035,9780446619040.0,James Patterson,2005.0,"Mary, Mary","Mary, Mary (Alex Cross, #11)",eng,3.93,36926,39428,1136,301,1679,10270,15431,11747,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2751,58962,58962,449499,99,312941919,9780312941920.0,Michael Connelly,1997.0,Trunk Music,"Trunk Music (Harry Bosch, #5; Harry Bosch Universe, #6)",eng,4.15,34702,40002,1105,105,626,6805,18196,14270,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2754,32504,32504,1473598,105,446690449,9780446690450.0,Michael Connelly,1998.0,Blood Work,"Blood Work (Harry Bosch Universe, #8; Terry McCaleb #1)",eng,4.11,34296,37494,999,216,892,6907,16077,13402,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2768,20263040,20263040,27228790,64,804178747,9780804178750.0,Lee Child,2014.0,Personal,"Personal (Jack Reacher, #19)",eng,3.9,19107,39053,3156,496,2013,9620,15703,11221,https://images.gr-assets.com/books/1468705564m/20263040.jpg,https://images.gr-assets.com/books/1468705564s/20263040.jpg
2773,552894,552894,2208374,57,316017701,9780316017700.0,"James Patterson, Maxine Paetro",2008.0,7th Heaven,"7th Heaven (Women's Murder Club, #7)",eng,4.06,38503,42493,1604,176,1181,9121,17415,14600,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2774,23664710,23664710,43272201,48,593073894,9780593073900.0,Lee Child,2015.0,Make Me,"Make Me (Jack Reacher, #20)",en-US,3.95,20999,37423,3420,578,1752,8085,15404,11604,https://images.gr-assets.com/books/1467905395m/23664710.jpg,https://images.gr-assets.com/books/1467905395s/23664710.jpg
2789,31231,31231,2254814,67,752858556,9780752858560.0,Robert Ludlum,1979.0,The Matarese Circle,The Matarese Circle (Matarese #1),,4.03,32016,33144,264,246,1106,7377,13100,11315,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2791,15842230,15842230,21412154,45,446573051,9780446573050.0,David Baldacci,2012.0,The Forgotten,"The Forgotten (John Puller, #2)",eng,4.07,27953,37559,2540,270,1065,6957,16796,12471,https://images.gr-assets.com/books/1350923777m/15842230.jpg,https://images.gr-assets.com/books/1350923777s/15842230.jpg
2800,17908462,17908462,25092132,27,345542886,9780345542880.0,Janet Evanovich,2013.0,Takedown Twenty,"Takedown Twenty (Stephanie Plum, #20)",en-US,3.75,36002,45765,4970,674,3508,14114,15618,11851,https://images.gr-assets.com/books/1373758461m/17908462.jpg,https://images.gr-assets.com/books/1373758461s/17908462.jpg
2813,20821614,20821614,39913517,45,1476785597,9781476785590.0,Caroline Kepnes,2014.0,You,"You (You, #1)",eng,3.83,36383,43868,7892,1561,3095,9358,16925,12929,https://images.gr-assets.com/books/1411958102m/20821614.jpg,https://images.gr-assets.com/books/1411958102s/20821614.jpg
2822,75024,75024,1703824,68,345476166,9780345476170.0,Steve Berry,2006.0,The Templar Legacy,"The Templar Legacy (Cotton Malone, #1)",en-US,3.81,35804,39121,1729,843,2479,10458,14921,10420,https://images.gr-assets.com/books/1413393638m/75024.jpg,https://images.gr-assets.com/books/1413393638s/75024.jpg
2823,89165,89165,1300421,55,449000656,9780449000660.0,Sue Grafton,1993.0,J is for Judgment (Kinsey Millhone #10),"J is for Judgment (Kinsey Millhone, #10)",eng,4.01,39214,41729,525,250,1003,10593,16261,13622,https://images.gr-assets.com/books/1315138239m/89165.jpg,https://images.gr-assets.com/books/1315138239s/89165.jpg
2824,4836308,4836308,4901516,68,1401340903,9781401340900.0,Katherine Howe,2009.0,The Physick Book of Deliverance Dane,The Physick Book of Deliverance Dane,en-US,3.7,41284,45352,5539,1041,3900,13233,16803,10375,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2827,78982,78982,1952681,80,312997132,9780312997140.0,Jeffrey Archer,1976.0,"Not a Penny More, Not a Penny Less","Not a Penny More, Not a Penny Less",,4.0,28853,31207,864,238,1124,7056,12746,10043,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2829,18635113,18635113,24946905,66,62309668,9780062309660.0,Emma Healey,2014.0,Elizabeth Is Missing,Elizabeth Is Missing,eng,3.7,26931,38225,5096,939,3055,10623,15355,8253,https://images.gr-assets.com/books/1388883559m/18635113.jpg,https://images.gr-assets.com/books/1388883559s/18635113.jpg
2830,154424,154424,2874081,42,1416505016,9781416505010.0,Vince Flynn,2005.0,Consent to Kill,"Consent to Kill (Mitch Rapp, #8)",en-US,4.36,30675,33651,811,197,424,3629,12053,17348,https://images.gr-assets.com/books/1403880384m/154424.jpg,https://images.gr-assets.com/books/1403880384s/154424.jpg
2833,13623012,13623012,18067409,116,62206281,9780062206280.0,Carlos Ruiz Zafón,2011.0,El prisionero del cielo,"The Prisoner of Heaven (The Cemetery of Forgotten Books, #3)",,3.96,27987,40395,3922,248,1802,9358,16853,12134,https://images.gr-assets.com/books/1335994402m/13623012.jpg,https://images.gr-assets.com/books/1335994402s/13623012.jpg
2835,937249,937249,978952,48,671047345,9780671047340.0,Vince Flynn,2001.0,Separation of Power,"Separation of Power (Mitch Rapp, #5)",en-US,4.32,30081,33186,709,127,462,4008,12628,15961,https://images.gr-assets.com/books/1314830847m/937249.jpg,https://images.gr-assets.com/books/1314830847s/937249.jpg
2842,3410425,3410425,3450678,51,446195502,9780446195510.0,David Baldacci,2008.0,Divine Justice,"Divine Justice (Camel Club, #4)",en-US,4.17,35071,38072,1281,236,768,6103,16164,14801,https://images.gr-assets.com/books/1336266873m/3410425.jpg,https://images.gr-assets.com/books/1336266873s/3410425.jpg
2849,6681454,6681454,14597518,77,052595158X,9780525951580.0,Harlan Coben,2010.0,Caught,Caught,,3.98,34168,39054,2918,285,1353,8842,17024,11550,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2856,2485785,2485785,1544939,43,778325318,9780778325310.0,Diane Chamberlain,2006.0,The Secret Life Of CeeCee Wilkes,The Secret Life of CeeCee Wilkes,eng,4.09,32490,37581,3342,467,1251,6556,15560,13747,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2857,188230,188230,2570338,72,445406518,9780445406510.0,Elizabeth Peters,1975.0,Crocodile on the Sandbank,Crocodile on the Sandbank (Amelia Peabody #1),en-US,4.02,44395,46927,3175,882,2150,9526,16802,17567,https://images.gr-assets.com/books/1306096774m/188230.jpg,https://images.gr-assets.com/books/1306096774s/188230.jpg
2859,19670,19670,17028842,57,425147584,9780425147580.0,Tom Clancy,1994.0,Debt of Honor,"Debt of Honor (Jack Ryan Universe, #8)",en-US,4.03,34952,36617,431,283,1264,7984,14650,12436,https://images.gr-assets.com/books/1310086695m/19670.jpg,https://images.gr-assets.com/books/1310086695s/19670.jpg
2861,224500,224500,1275528,91,142406120,9780142406120.0,Anthony Horowitz,2001.0,Point Blanc,"Point Blank (Alex Rider, #2)",en-US,4.1,39296,42482,1837,254,1568,8523,15503,16634,https://images.gr-assets.com/books/1375494413m/224500.jpg,https://images.gr-assets.com/books/1375494413s/224500.jpg
2862,15676,15676,359553,62,425181111,9780425181120.0,Dean Koontz,1986.0,Strangers,Strangers,,3.98,34661,36258,575,445,1477,8708,13232,12396,https://images.gr-assets.com/books/1308458895m/15676.jpg,https://images.gr-assets.com/books/1308458895s/15676.jpg
2863,93794,93794,2153394,45,451209338,9780451209340.0,Daniel Silva,2000.0,The Kill Artist,"The Kill Artist (Gabriel Allon, #1)",eng,4.0,31579,36365,1501,845,1439,7180,14473,12428,https://images.gr-assets.com/books/1391616227m/93794.jpg,https://images.gr-assets.com/books/1391616227s/93794.jpg
2874,114144,114144,1353111,74,425205754,9780425205750.0,Nora Roberts,1996.0,Montana Sky,Montana Sky,eng,4.07,36576,38610,861,306,1461,8475,13421,14947,https://images.gr-assets.com/books/1309197209m/114144.jpg,https://images.gr-assets.com/books/1309197209s/114144.jpg
2878,32527,32527,235306,52,553584537,9780553584530.0,Lisa Gardner,2004.0,,"Alone (Detective D.D. Warren, #1)",en-US,3.97,36437,40070,1728,466,1557,9199,16391,12457,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2888,20821043,20821043,21598636,44,670026328,9780670026330.0,Tana French,2014.0,The Secret Place,"The Secret Place (Dublin Murder Squad, #5)",eng,3.83,30834,38667,4883,729,2363,9360,16607,9608,https://images.gr-assets.com/books/1396671263m/20821043.jpg,https://images.gr-assets.com/books/1396671263s/20821043.jpg
2890,227729,227729,2495542,79,671024094,9780671024090.0,Jeffery Deaver,1998.0,,"The Coffin Dancer (Lincoln Rhyme, #2)",en-US,4.16,34121,36274,806,227,731,6301,14731,14284,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2893,11082037,11082037,15547563,74,316069418,9780316069410.0,Michael Connelly,2011.0,The Drop,"The Drop (Harry Bosch, #17; Harry Bosch Universe, #21)",eng,4.14,32426,39023,2452,145,697,6513,17892,13776,https://images.gr-assets.com/books/1327935031m/11082037.jpg,https://images.gr-assets.com/books/1327935031s/11082037.jpg
2914,3483,3483,910619,52,067003777X,9780670037770.0,Marisha Pessl,2006.0,Special Topics in Calamity Physics,Special Topics in Calamity Physics,eng,3.7,29369,34307,4754,1342,3151,8523,12585,8706,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2915,18498558,18498558,26186624,49,62259652,9780062259650.0,Josh Malerman,2014.0,Bird Box,Bird Box,eng,3.98,31735,40619,6471,718,2042,7826,16827,13206,https://images.gr-assets.com/books/1383949470m/18498558.jpg,https://images.gr-assets.com/books/1383949470s/18498558.jpg
2919,3047850,3047850,3821158,42,006156608X,9780061566080.0,Sara Shepard,2008.0,Wicked,"Wicked (Pretty Little Liars, #5)",eng,4.04,38461,41509,1489,467,2030,9372,13291,16349,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2920,184655,184655,2127844,46,1416516352,9781416516350.0,Vince Flynn,1999.0,Transfer of Power,"Transfer of Power (Mitch Rapp, #3)",eng,4.31,28647,33735,1570,155,519,4006,13209,15846,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2924,46438,46438,143448,99,451219953,9780451219950.0,Raymond Khoury,2006.0,The Last Templar,"The Last Templar (Templar, #1)",eng,3.57,33675,35769,1482,1154,3603,11658,12251,7103,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2929,3047851,3047851,3078642,23,61566179,9780061566170.0,Sara Shepard,2010.0,Wanted,"Wanted (Pretty Little Liars, #8)",en-US,4.15,36207,38098,1537,526,1683,7138,11004,17747,https://images.gr-assets.com/books/1325823986m/3047851.jpg,https://images.gr-assets.com/books/1325823986s/3047851.jpg
2964,10816297,10816297,15729967,35,1416595201,9781416595200.0,Vince Flynn,2012.0,Kill Shot,"Kill Shot (Mitch Rapp, #2)",eng,4.3,28845,32995,1583,134,525,4144,12755,15437,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2970,128759,128759,1080365,74,1416510567,9781416510570.0,Kathy Reichs,2001.0,Fatal Voyage,"Fatal Voyage (Temperance Brennan, #4)",,4.04,35970,39167,869,310,1057,8588,15979,13233,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2981,552887,552887,3357637,69,316015059,9780316015060.0,James Patterson,2007.0,Double Cross,"Double Cross (Alex Cross, #13)",eng,3.99,34189,36805,1366,268,1418,8438,14878,11803,https://images.gr-assets.com/books/1256839349m/552887.jpg,https://images.gr-assets.com/books/1256839349s/552887.jpg
2988,32979,32979,151480,44,1557091552,9781557091550.0,"Carolyn Keene, Russell H. Tandy, Sara Paretsky",1930.0,"The Secret of the Old Clock (Nancy Drew Mystery Stories, #1)","The Secret of the Old Clock (Nancy Drew, #1)",eng,3.98,44256,48913,2169,556,2146,12581,16244,17386,https://images.gr-assets.com/books/1351534678m/32979.jpg,https://images.gr-assets.com/books/1351534678s/32979.jpg
2989,33810,33810,2309,62,446679089,9780446679080.0,Nelson DeMille,1997.0,Plum Island,"Plum Island (John Corey, #1)",eng,4.03,30595,34509,1692,319,1210,6917,14875,11188,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2991,10911,10911,3349802,42,743454510,9780743454510.0,Jodi Picoult,2003.0,Second Glance,Second Glance,en-US,3.79,33486,36700,2361,663,2519,10432,13360,9726,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2995,74824,74824,1407664,62,345485750,9780345485760.0,Steve Berry,2007.0,The Alexandria Link,"The Alexandria Link (Cotton Malone, #2)",eng,3.92,31070,32945,1056,574,1602,7779,13082,9908,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3005,15791154,15791154,21512735,51,1455521213,9781455521210.0,David Baldacci,2013.0,The Hit,"The Hit (Will Robie, #2)",eng,4.05,25123,35810,2513,259,1016,6941,16182,11412,https://images.gr-assets.com/books/1361749502m/15791154.jpg,https://images.gr-assets.com/books/1361749502s/15791154.jpg
3010,7058405,7058405,1395190,130,1605980927,9781605980930.0,"Camilla Läckberg, Steven T. Murray",2004.0,Isprinsessan,"The Ice Princess (Patrik Hedström, #1)",eng,3.69,29913,39710,3024,1010,3143,11386,15624,8547,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3018,43339,43339,1671961,93,1416507779,9781416507770.0,Mary Higgins Clark,1975.0,Where Are the Children?,Where Are the Children?,,4.0,34816,36306,908,322,1433,8680,13353,12518,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3025,6419,6419,1087783,24,312306342,9780312306340.0,Janet Evanovich,2007.0,Plum Lovin',"Plum Lovin' (Stephanie Plum, #12.5)",en-US,3.7,43643,45570,1431,840,4270,14590,13736,12134,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3029,43328,43328,1475717,85,6178731,9780006178740.0,Sidney Sheldon,1980.0,Rage of Angels,Rage of Angels,eng,3.91,27196,29867,868,317,1648,7667,10942,9293,https://images.gr-assets.com/books/1356445383m/43328.jpg,https://images.gr-assets.com/books/1356445383s/43328.jpg
3035,32255,32255,2692184,78,345476980,9780345476980.0,Tess Gerritsen,2006.0,Vanish,"Vanish (Rizzoli & Isles, #5)",en-US,4.13,37045,41361,1251,411,1035,7310,16559,16046,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3043,17920175,17920175,25114804,38,1477808701,9781477808700.0,Blake Crouch,2013.0,Wayward,"Wayward (Wayward Pines, #2)",eng,4.12,19208,33543,2067,210,738,5608,15169,11818,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3050,9509287,9509287,14395005,52,446573108,9780446573110.0,David Baldacci,2011.0,The Sixth Man,"The Sixth Man (Sean King & Michelle Maxwell, #5)",en-US,4.13,29257,33829,1598,237,848,5810,14453,12481,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3053,19004663,19004663,27026852,27,345542924,9780345542920.0,Janet Evanovich,2014.0,Top Secret Twenty-One,"Top Secret Twenty-One (Stephanie Plum, #21)",eng,3.79,31294,40241,4094,489,2568,12273,14307,10604,https://images.gr-assets.com/books/1394500766m/19004663.jpg,https://images.gr-assets.com/books/1394500766s/19004663.jpg
3058,84839,84839,734433,1,553588079,9780553588070.0,Lisa Gardner,2006.0,Gone,"Gone (Quincy & Rainie, #5)",eng,4.18,32568,34198,748,186,714,5929,13248,14121,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3060,5972040,5972040,6145101,32,545060443,9780545060450.0,Jude Watson,2009.0,"Beyond the Grave (The 39 Clues, #4)",Beyond the Grave (The 39 Clues #4),eng,3.92,37475,38202,834,1098,2334,9181,11452,14137,https://images.gr-assets.com/books/1385209619m/5972040.jpg,https://images.gr-assets.com/books/1385209619s/5972040.jpg
3065,32446,32446,2200649,51,451205421,9780451205420.0,"Richard Paige, Dean Koontz",1985.0,The Door to December,The Door to December,en-US,3.94,30599,31957,608,337,1722,8166,10980,10752,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3066,53625,53625,1831604,70,747266921,9780747266920.0,James Patterson,2002.0,Four Blind Mice,"Four Blind Mice (Alex Cross, #8)",en-US,3.98,33668,37078,744,231,1216,9105,15172,11354,https://images.gr-assets.com/books/1408929456m/53625.jpg,https://images.gr-assets.com/books/1408929456s/53625.jpg
3070,14975,14975,1225097,106,425213978,9780425213970.0,Kate Mosse,2005.0,Labyrinth,"Labyrinth (Languedoc, #1)",eng,3.55,36237,40163,2670,1932,4495,11979,13233,8524,https://images.gr-assets.com/books/1312498906m/14975.jpg,https://images.gr-assets.com/books/1312498906s/14975.jpg
3097,7076706,7076706,7330987,62,399156577,9780399156570.0,Nora Roberts,2010.0,The Search,The Search,eng,4.11,34973,38603,2210,353,1290,7240,14427,15293,https://images.gr-assets.com/books/1302725483m/7076706.jpg,https://images.gr-assets.com/books/1302725483s/7076706.jpg
